displacement,velocity,cav,energy,rainfall,temp,crack_length,bench_height,slope_angle,rmr,joint_spacing,failure_label
4.636006845,5.256030058,278.558505,2.697543459,0.224759538,27.21198455,2.710596393,29.23363105,42.86345878,48.90853021,1.268775547,0
4.699683365,2.153353369,280.7118584,8.853952361,0.070835688,23.7378011,2.769761103,29.23363105,42.86345878,48.90853021,1.268775547,0
4.707785291,2.041417837,282.7532762,0.74788448,0.286607569,25.32711602,2.83349605,29.23363105,42.86345878,48.90853021,1.268775547,0
4.767730626,3.67522308,286.4284993,14.01767404,0.050383224,22.41383278,2.875235423,29.23363105,42.86345878,48.90853021,1.268775547,0
4.830292727,3.717222776,290.145722,1.924498323,0.000645455,22.93343755,2.920348756,29.23363105,42.86345878,48.90853021,1.268775547,0
4.891638052,6.295447643,296.4411697,9.964434855,0.140302154,25.10277334,2.990041585,29.23363105,42.86345878,48.90853021,1.268775547,0
5.040140982,5.634683718,302.0758534,5.315752796,0.068139534,25.73617342,3.080215458,29.23363105,42.86345878,48.90853021,1.268775547,0
5.079460843,4.631064744,306.7069182,32.01039872,0.176056798,21.59521875,3.159974417,29.23363105,42.86345878,48.90853021,1.268775547,0
5.194509806,6.688914467,313.3958326,2.985764861,0.065268209,25.99457474,3.226079309,29.23363105,42.86345878,48.90853021,1.268775547,0
5.302424658,7.678128172,321.0739608,2.702970615,0.29919901,23.36114205,3.276782321,29.23363105,42.86345878,48.90853021,1.268775547,0
5.450447412,7.240984809,328.3149456,5.625365137,0.138103379,27.55937603,3.330976699,29.23363105,42.86345878,48.90853021,1.268775547,0
5.543790818,6.986998643,335.3019442,0,0.058503078,24.29607114,3.365906553,29.23363105,42.86345878,48.90853021,1.268775547,0
5.683347367,6.928366244,342.2303105,10.1065982,0.252560484,22.75275546,3.386943202,29.23363105,42.86345878,48.90853021,1.268775547,0
5.77473636,6.393258583,348.6235691,0,0.476326843,25.15160912,3.414407235,29.23363105,42.86345878,48.90853021,1.268775547,0
5.896455986,4.397177159,353.0207462,1.322268209,0.455574916,23.16753,3.465403236,29.23363105,42.86345878,48.90853021,1.268775547,0
5.921308932,-0.211828745,353.232575,6.758637381,0.761337905,27.53789028,3.509563391,29.23363105,42.86345878,48.90853021,1.268775547,0
5.889395028,2.608903166,355.8414781,4.008585817,0.235807343,25.00106042,3.530174557,29.23363105,42.86345878,48.90853021,1.268775547,0
6.008272371,7.213094969,363.0545731,4.021979318,0.189531406,24.69664675,3.579428089,29.23363105,42.86345878,48.90853021,1.268775547,0
6.129831527,7.360028189,370.4146013,3.074165994,0.015702895,26.18360204,3.623059483,29.23363105,42.86345878,48.90853021,1.268775547,0
6.253606644,5.925854728,376.340456,3.970486339,0.050613328,22.99010512,3.649602506,29.23363105,42.86345878,48.90853021,1.268775547,0
6.327360018,7.447184606,383.7876406,24.64852709,0.0725793,22.42169269,3.692198925,29.23363105,42.86345878,48.90853021,1.268775547,0
6.501846131,7.544766655,391.3324073,5.379561609,0.154108863,25.81670316,3.735779865,29.23363105,42.86345878,48.90853021,1.268775547,0
6.57885224,5.941501806,397.2739091,2.003277356,0.34539127,22.80065858,3.773447122,29.23363105,42.86345878,48.90853021,1.268775547,0
6.699896191,7.523272867,404.797182,0,0.12173628,22.79997969,3.841980526,29.23363105,42.86345878,48.90853021,1.268775547,0
6.829628002,9.470064577,414.2672465,3.82564409,0.057448314,26.67351206,3.853922495,29.23363105,42.86345878,48.90853021,1.268775547,0
7.01556501,8.10256581,422.3698123,3.555942681,0.099799332,26.05012822,3.864206515,29.23363105,42.86345878,48.90853021,1.268775547,0
7.099713529,4.544666211,426.9144786,2.22859699,0.007254697,22.49234092,3.91427223,29.23363105,42.86345878,48.90853021,1.268775547,0
7.167053884,2.772992564,429.6874711,10.70466885,0.060848427,23.76172791,3.966194774,29.23363105,42.86345878,48.90853021,1.268775547,0
7.192146615,6.081332433,435.7688036,0,0.008576268,23.19253689,4.024279077,29.23363105,42.86345878,48.90853021,1.268775547,0
7.369764965,8.960666871,444.7294704,3.790271638,0.145890299,28.5526386,4.063499607,29.23363105,42.86345878,48.90853021,1.268775547,0
7.49083551,7.311708019,452.0411784,5.181308334,0.524303812,26.81202086,4.095141131,29.23363105,42.86345878,48.90853021,1.268775547,0
7.613488565,11.35464802,463.3958265,5.862052069,0.109016645,24.15831031,4.144994808,29.23363105,42.86345878,48.90853021,1.268775547,0
7.869323778,11.16262347,474.5584499,32.73221447,0.280718442,26.15238938,4.186163245,29.23363105,42.86345878,48.90853021,1.268775547,0
7.985576015,4.534085004,479.0925349,11.59980569,0.233024955,22.28762763,4.267184673,29.23363105,42.86345878,48.90853021,1.268775547,0
8.020459944,3.75266253,482.8451975,2.397656811,0.193555117,23.6547077,4.310700128,29.23363105,42.86345878,48.90853021,1.268775547,0
8.110664766,4.243971024,487.0891685,5.045800433,0.359523642,25.20972653,4.359636425,29.23363105,42.86345878,48.90853021,1.268775547,0
8.161925645,3.944023795,491.0331923,4.088333255,0.16896214,25.9044615,4.459144788,29.23363105,42.86345878,48.90853021,1.268775547,0
8.242132225,4.802313004,495.8355053,7.682876356,0.195062775,24.80508175,4.505249584,29.23363105,42.86345878,48.90853021,1.268775547,0
8.322002745,4.515579009,500.3510843,0,0.083194299,25.49602702,4.566372721,29.23363105,42.86345878,48.90853021,1.268775547,0
8.392651526,3.029539655,503.380624,38.00719612,0.271681174,25.15667292,4.62929891,29.23363105,42.86345878,48.90853021,1.268775547,0
8.4229874,6.298828692,509.6794527,25.01418284,0.042682432,24.6728452,4.693926942,29.23363105,42.86345878,48.90853021,1.268775547,0
8.602612482,8.837024517,518.5164772,13.11383149,0.250072092,24.40770882,4.749716688,29.23363105,42.86345878,48.90853021,1.268775547,0
8.717554884,6.110064015,524.6265412,2.626728363,0.769167949,24.14747025,4.803593504,29.23363105,42.86345878,48.90853021,1.268775547,0
8.806281283,6.798248692,531.4247899,4.795756364,0.060345918,25.46387502,4.855600189,29.23363105,42.86345878,48.90853021,1.268775547,0
8.944163174,7.843057657,539.2678475,3.551520615,0.271064701,25.82163118,4.894080311,29.23363105,42.86345878,48.90853021,1.268775547,0
9.067716538,7.120137011,546.3879845,1.490728904,0.281854893,25.39671833,4.950590687,29.23363105,42.86345878,48.90853021,1.268775547,0
9.181501074,7.441033208,553.8290178,11.75621091,0.014958755,22.6428059,5.041163604,29.23363105,42.86345878,48.90853021,1.268775547,0
9.315750978,7.228399225,561.057417,0,0.224113671,23.0021443,5.115377242,29.23363105,42.86345878,48.90853021,1.268775547,0
9.422447715,7.206234301,568.2636513,4.366855773,0.143432413,25.79776361,5.171455603,29.23363105,42.86345878,48.90853021,1.268775547,0
9.555958788,8.010664371,576.2743157,2.636864373,0.126713539,27.9433466,5.238572199,29.23363105,42.86345878,48.90853021,1.268775547,0
0.164915123,8.862670966,8.862670966,4.329643217,0.131592486,23.86663249,0.061379112,34.23580747,52.59862486,60.92119648,1.460875318,0
0.312626306,5.40551041,14.26818138,3.20823601,0.225170091,26.01011269,0.095199002,34.23580747,52.59862486,60.92119648,1.460875318,0
0.345098804,5.268103475,19.53628485,18.2520225,0.097666942,26.56089636,0.118713765,34.23580747,52.59862486,60.92119648,1.460875318,0
0.488229755,8.057491501,27.59377635,2.384907181,0.24936754,22.73897201,0.148268898,34.23580747,52.59862486,60.92119648,1.460875318,0
0.613681854,4.256711375,31.85048773,21.07283051,0.198063538,22.42463066,0.203935546,34.23580747,52.59862486,60.92119648,1.460875318,0
0.630120134,0.392627679,32.24311541,0.397505669,0.063969652,26.90901991,0.25200517,34.23580747,52.59862486,60.92119648,1.460875318,0
0.626769443,4.456463192,36.6995786,0,0.013506047,22.24973352,0.259351509,34.23580747,52.59862486,60.92119648,1.460875318,0
0.778668907,7.286834984,43.98641358,2.230139346,0.200442308,26.09497367,0.30167839,34.23580747,52.59862486,60.92119648,1.460875318,0
0.869663942,3.80207791,47.78849149,14.5987002,0.184282094,28.2338184,0.375063015,34.23580747,52.59862486,60.92119648,1.460875318,0
0.905404838,3.759968968,51.54846046,0.639822538,0.04132231,28.23846961,0.416037101,34.23580747,52.59862486,60.92119648,1.460875318,0
0.994996241,6.233803729,57.78226419,0,0.027741009,26.47574518,0.46272757,34.23580747,52.59862486,60.92119648,1.460875318,0
1.113198295,6.421784932,64.20404912,10.42241556,0.069940245,26.41761903,0.533587399,34.23580747,52.59862486,60.92119648,1.460875318,0
1.209055739,3.54774408,67.7517932,0.868113507,0.192172625,29.5038149,0.599497184,34.23580747,52.59862486,60.92119648,1.460875318,0
1.231456431,6.500356126,74.25214933,1.126415096,0.042020727,20.33120867,0.669932206,34.23580747,52.59862486,60.92119648,1.460875318,0
1.425734277,10.33466231,84.58681163,19.6890417,0.289525546,24.07132865,0.664481134,34.23580747,52.59862486,60.92119648,1.460875318,0
1.575945175,7.003260776,91.59007241,12.74338099,0.308036548,26.6969837,0.749151594,34.23580747,52.59862486,60.92119648,1.460875318,0
1.659176302,5.054291839,96.64436425,13.88976392,0.049934767,24.32542598,0.811879603,34.23580747,52.59862486,60.92119648,1.460875318,0
1.74442157,6.096589108,102.7409534,6.919527346,0.021822334,27.47955662,0.911109131,34.23580747,52.59862486,60.92119648,1.460875318,0
1.862395939,4.844798998,107.5857524,6.625674152,0.035045058,24.92129188,0.945462611,34.23580747,52.59862486,60.92119648,1.460875318,0
1.90591487,4.789582561,112.3753349,17.76384504,0.727448465,25.26348772,0.960193599,34.23580747,52.59862486,60.92119648,1.460875318,0
2.022048691,4.487916,116.8632509,0,0.042451883,24.45065067,1.010337968,34.23580747,52.59862486,60.92119648,1.460875318,0
2.05551207,3.898100019,120.7613509,0,0.034027632,23.95497808,1.054830521,34.23580747,52.59862486,60.92119648,1.460875318,0
2.151985359,4.141341425,124.9026924,1.106226601,0.023807426,23.90578007,1.117903801,34.23580747,52.59862486,60.92119648,1.460875318,0
2.193556784,2.570016777,127.4727091,23.23737971,0.011847878,25.54233259,1.189402368,34.23580747,52.59862486,60.92119648,1.460875318,0
2.237652585,6.791457947,134.2641671,8.763604272,0.016458941,23.45087007,1.237656485,34.23580747,52.59862486,60.92119648,1.460875318,0
2.419938715,8.557422762,142.8215898,3.004201604,0.689271778,26.90640977,1.282842324,34.23580747,52.59862486,60.92119648,1.460875318,0
2.52290001,6.39994857,149.2215384,0,0.00285913,26.30645185,1.34329672,34.23580747,52.59862486,60.92119648,1.460875318,0
2.633270334,3.294039936,152.5155784,1.817962644,0.137309571,27.19883288,1.388170147,34.23580747,52.59862486,60.92119648,1.460875318,0
2.632701341,2.087427571,154.6030059,5.587983329,0.023178401,22.74215129,1.431370505,34.23580747,52.59862486,60.92119648,1.460875318,0
2.702851253,5.79631554,160.3993215,0,0.168025052,21.60104691,1.502113204,34.23580747,52.59862486,60.92119648,1.460875318,0
2.825911859,6.983022577,167.382344,10.29370217,0.030457021,24.99162849,1.577308761,34.23580747,52.59862486,60.92119648,1.460875318,0
2.935618673,3.060159667,170.4425037,13.29718848,0.38806827,30.79760123,1.648988086,34.23580747,52.59862486,60.92119648,1.460875318,0
2.927917181,3.079662143,173.5221658,0,0.50822248,27.53241756,1.695623492,34.23580747,52.59862486,60.92119648,1.460875318,0
3.038274077,6.86054508,180.3827109,4.954656541,0.274937838,23.89110738,1.702827712,34.23580747,52.59862486,60.92119648,1.460875318,0
3.156602017,8.475481203,188.8581921,6.571952625,0.185861366,25.84902427,1.74986359,34.23580747,52.59862486,60.92119648,1.460875318,0
3.320790117,6.942796319,195.8009885,4.57812869,0.240619458,26.45517381,1.78470399,34.23580747,52.59862486,60.92119648,1.460875318,0
3.388028561,1.654050241,197.4550387,24.52956671,0.15181074,22.26322352,1.832109489,34.23580747,52.59862486,60.92119648,1.460875318,0
3.375925125,1.141740792,198.5967795,6.244555857,0.087208679,27.73925174,1.868687672,34.23580747,52.59862486,60.92119648,1.460875318,0
3.426086588,2.859246314,201.4560258,3.312733501,0.020609412,24.66515175,1.918272874,34.23580747,52.59862486,60.92119648,1.460875318,0
3.471233336,5.459465758,206.9154916,26.16824232,0.260348457,24.81863831,1.947487362,34.23580747,52.59862486,60.92119648,1.460875318,0
3.60806878,3.029958434,209.94545,6.015298354,0.210539571,25.04756932,1.971873013,34.23580747,52.59862486,60.92119648,1.460875318,0
3.57223195,1.252360427,211.1978104,0,0.052507152,27.28908028,2.046326843,34.23580747,52.59862486,60.92119648,1.460875318,0
3.649814127,7.46615852,218.6639689,15.01671379,0.139817143,23.48963568,2.076933691,34.23580747,52.59862486,60.92119648,1.460875318,0
3.821103901,8.149511905,226.8134808,21.68901042,0.002814638,21.58605999,2.126940323,34.23580747,52.59862486,60.92119648,1.460875318,0
3.921464524,7.355293919,234.1687748,3.538486145,0.126437389,25.64591059,2.19603062,34.23580747,52.59862486,60.92119648,1.460875318,0
4.066280365,4.881777724,239.0505525,1.188392223,0.085467741,20.91268383,2.264316702,34.23580747,52.59862486,60.92119648,1.460875318,0
4.084190448,1.13431823,240.1848707,7.626904207,0.010783945,24.39779281,2.330213667,34.23580747,52.59862486,60.92119648,1.460875318,0
4.104090973,5.752879417,245.9377501,0.828221874,0.001402918,27.37374858,2.386270997,34.23580747,52.59862486,60.92119648,1.460875318,0
4.275953096,8.307686735,254.2454369,1.836059021,0.069051355,26.15818781,2.450751063,34.23580747,52.59862486,60.92119648,1.460875318,0
4.381013864,6.306734592,260.5521715,0,0.396015151,27.08471213,2.528212826,34.23580747,52.59862486,60.92119648,1.460875318,0
4.486177582,4.477682301,265.0298538,5.341551063,0.578803819,26.24070273,2.586713278,34.23580747,52.59862486,60.92119648,1.460875318,0
4.530269941,4.473943351,269.5037971,1.692324687,0.803564826,29.82066898,2.599969231,34.23580747,52.59862486,60.92119648,1.460875318,0
4.635309027,4.432266241,273.9360634,16.30419412,0.259492759,23.82352074,2.639398567,34.23580747,52.59862486,60.92119648,1.460875318,0
4.678012149,6.061399321,279.9974627,8.261684227,0.237518686,25.79626335,2.703325968,34.23580747,52.59862486,60.92119648,1.460875318,0
4.837355671,11.87205174,291.8695144,16.67964599,0.046855578,24.12375906,2.740784049,34.23580747,52.59862486,60.92119648,1.460875318,0
5.073747207,10.81765765,302.6871721,12.1208008,0.010808492,26.91360254,2.823186172,34.23580747,52.59862486,60.92119648,1.460875318,0
5.197944259,5.773492002,308.4606641,15.2115591,0.381360482,24.87685025,2.871922576,34.23580747,52.59862486,60.92119648,1.460875318,0
5.26619694,1.247092926,309.707757,2.255023667,0.863060352,28.43768976,2.923627551,34.23580747,52.59862486,60.92119648,1.460875318,0
5.239514023,-0.327183668,310.0349407,1.966234545,0.113895834,23.93836809,2.996122435,34.23580747,52.59862486,60.92119648,1.460875318,0
5.255290818,5.805596575,315.8405372,16.5101819,0.102275831,27.81425305,3.042465437,34.23580747,52.59862486,60.92119648,1.460875318,0
5.433033909,6.788504982,322.6290422,13.90656865,0.090734904,26.18627906,3.095990978,34.23580747,52.59862486,60.92119648,1.460875318,0
5.481574317,3.899959913,326.5290021,6.113562027,0.045043514,24.93507786,3.163973447,34.23580747,52.59862486,60.92119648,1.460875318,0
5.563032573,6.426736639,332.9557388,25.60963335,0.160703613,26.08488468,3.184528035,34.23580747,52.59862486,60.92119648,1.460875318,0
5.695798872,9.206423661,342.1621624,1.163361352,0.429858969,25.52252878,3.228822072,34.23580747,52.59862486,60.92119648,1.460875318,0
5.869913362,7.924054317,350.0862167,3.401962236,0.082135016,25.71190936,3.295405138,34.23580747,52.59862486,60.92119648,1.460875318,0
5.959934016,5.093619314,355.1798361,8.921122908,0.004524281,24.58625785,3.346717141,34.23580747,52.59862486,60.92119648,1.460875318,0
6.039700672,5.500431238,360.6802673,0.314601725,0.262310903,23.59682298,3.426063817,34.23580747,52.59862486,60.92119648,1.460875318,0
6.143281724,5.165974818,365.8462421,0,0.261667105,24.32985776,3.44454535,34.23580747,52.59862486,60.92119648,1.460875318,0
6.211899833,4.19781447,370.0440566,0,0.480338483,21.63371004,3.460745314,34.23580747,52.59862486,60.92119648,1.460875318,0
6.283208873,5.757091371,375.801148,16.42046155,0.64704311,26.68389667,3.526139045,34.23580747,52.59862486,60.92119648,1.460875318,0
6.403802878,6.895757453,382.6969054,7.669203304,0.372975347,22.52967206,3.593455189,34.23580747,52.59862486,60.92119648,1.460875318,0
6.513067454,9.475345237,392.1722506,10.67460446,0.088301865,24.56470589,3.639590189,34.23580747,52.59862486,60.92119648,1.460875318,0
6.71964772,9.855681185,402.0279318,4.490170698,0.066899965,26.29609008,3.697598077,34.23580747,52.59862486,60.92119648,1.460875318,0
6.841590161,8.384991547,410.4129234,7.490805931,0.061821632,26.67879343,3.762502216,34.23580747,52.59862486,60.92119648,1.460875318,0
6.999147438,6.119790557,416.5327139,0,0.036304343,21.45069613,3.796224952,34.23580747,52.59862486,60.92119648,1.460875318,0
7.045583179,5.18080817,421.7135221,21.20650109,0.107441241,24.81630385,3.832087985,34.23580747,52.59862486,60.92119648,1.460875318,0
7.171841044,5.703263915,427.416786,3.043362484,0.36040432,25.9194894,3.885882508,34.23580747,52.59862486,60.92119648,1.460875318,0
7.235691976,5.508707875,432.9254939,7.409944781,0.150882095,25.10403222,3.953964288,34.23580747,52.59862486,60.92119648,1.460875318,0
7.355464639,7.625951792,440.5514457,3.068293142,0.036590804,27.68814992,3.980645149,34.23580747,52.59862486,60.92119648,1.460875318,0
7.489890369,7.107575163,447.6590208,2.002063563,0.002900007,23.3563862,4.026686196,34.23580747,52.59862486,60.92119648,1.460875318,0
7.592383812,9.685791848,457.3448127,5.406879019,0.047728381,20.90191774,4.071801464,34.23580747,52.59862486,60.92119648,1.460875318,0
7.812750098,11.75295824,469.0977709,13.77389615,0.264398424,26.62065203,4.130160646,34.23580747,52.59862486,60.92119648,1.460875318,0
7.984149086,9.907837653,479.0056086,6.261946231,0.119495852,23.92582776,4.179986679,34.23580747,52.59862486,60.92119648,1.460875318,0
8.143011353,8.912297288,487.9179059,0.82377649,0.053679623,21.4829188,4.219069007,34.23580747,52.59862486,60.92119648,1.460875318,0
8.281225662,9.791470515,497.7093764,4.767901281,0.023033885,24.68297522,4.294040322,34.23580747,52.59862486,60.92119648,1.460875318,0
8.469393703,6.48958728,504.1989637,13.96131256,0.01039542,27.46111595,4.333255173,34.23580747,52.59862486,60.92119648,1.460875318,0
8.497545238,5.899970731,510.0989344,12.99907418,0.460449215,22.47349476,4.377413246,34.23580747,52.59862486,60.92119648,1.460875318,0
8.666059394,6.568558209,516.6674926,9.785398853,0.055979738,29.67199191,4.395583293,34.23580747,52.59862486,60.92119648,1.460875318,0
8.716497179,3.666624853,520.3341175,1.154063577,0.026305438,23.32423681,4.431310775,34.23580747,52.59862486,60.92119648,1.460875318,0
8.788280223,5.995579987,526.3296974,31.98860659,0.287323872,25.17402171,4.491632297,34.23580747,52.59862486,60.92119648,1.460875318,0
8.916349845,8.691918914,535.0216164,4.438488391,0.104768527,22.56173516,4.548044336,34.23580747,52.59862486,60.92119648,1.460875318,0
9.078010853,6.119465301,541.1410817,1.966842422,0.369566172,25.0832207,4.610034676,34.23580747,52.59862486,60.92119648,1.460875318,0
9.120332022,3.500817736,544.6418994,5.754180804,0.028701673,24.73250436,4.671054321,34.23580747,52.59862486,60.92119648,1.460875318,0
9.194704778,5.377480792,550.0193802,1.345438855,0.423939824,22.0210122,4.762808602,34.23580747,52.59862486,60.92119648,1.460875318,0
9.299581381,5.866749102,555.8861293,6.691895403,0.018809823,30.65165394,4.797851426,34.23580747,52.59862486,60.92119648,1.460875318,0
9.390263081,7.001499085,562.8876284,0.952555803,0.027489576,24.00932566,4.815462951,34.23580747,52.59862486,60.92119648,1.460875318,0
9.532964684,12.43493952,575.3225679,11.06171954,0.00023427,24.01107489,4.844451891,34.23580747,52.59862486,60.92119648,1.460875318,0
9.804761065,11.78287249,587.1054404,0,0.221383877,26.93807176,4.880378854,34.23580747,52.59862486,60.92119648,1.460875318,0
9.9257271,5.526186406,592.6316268,26.80993154,0.043056595,28.62850977,4.910892315,34.23580747,52.59862486,60.92119648,1.460875318,0
9.988967278,3.794410686,596.4260375,7.893351498,0.789368184,27.25287374,4.962765532,34.23580747,52.59862486,60.92119648,1.460875318,0
0.138287094,5.385157671,5.385157671,8.329963262,0.153724746,27.33043276,0.073163399,30.79965788,59.46448663,51.05810801,1.181194917,1
0.228039722,4.606415001,9.991572672,4.976999899,0.135909898,21.93465109,0.123499163,30.79965788,59.46448663,51.05810801,1.181194917,1
0.291834261,5.988935677,15.98050835,3.840491797,0.020709848,24.51215448,0.142517882,30.79965788,59.46448663,51.05810801,1.181194917,1
0.427670911,8.509684911,24.49019326,2.234950214,0.391523341,22.3044205,0.156855568,30.79965788,59.46448663,51.05810801,1.181194917,1
0.575490424,7.40644546,31.89663872,0.506481561,0.112211852,25.51455183,0.184534794,30.79965788,59.46448663,51.05810801,1.181194917,1
0.674552426,4.747531221,36.64416994,18.37861213,0.354924085,25.11194051,0.209745102,30.79965788,59.46448663,51.05810801,1.181194917,1
0.733741465,5.181090511,41.82526045,1.212696951,0.3219416,24.3846704,0.218823563,30.79965788,59.46448663,51.05810801,1.181194917,1
0.847255443,6.055517038,47.88077749,0,0.117265327,27.18411405,0.246833423,30.79965788,59.46448663,51.05810801,1.181194917,1
0.935592033,5.288577822,53.16935531,2.733157441,0.183159231,23.86580205,0.278451812,30.79965788,59.46448663,51.05810801,1.181194917,1
1.023541371,4.869879806,58.03923512,8.627221387,0.00942062,25.6537035,0.319198186,30.79965788,59.46448663,51.05810801,1.181194917,1
1.09792136,6.618874543,64.65810966,6.015182959,0.012474492,26.64110988,0.403056387,30.79965788,59.46448663,51.05810801,1.181194917,1
1.244170522,7.76229521,72.42040487,15.95841524,0.045928783,22.03355758,0.447719522,30.79965788,59.46448663,51.05810801,1.181194917,1
1.356664533,7.928371662,80.34877653,21.13605953,0.199023528,23.50317132,0.494368025,30.79965788,59.46448663,51.05810801,1.181194917,1
1.508449578,9.558040541,89.90681708,0,0.130421778,25.10772193,0.554553132,30.79965788,59.46448663,51.05810801,1.181194917,1
1.675265885,8.692960372,98.59977745,5.763590545,0.378455731,26.26030684,0.599806771,30.79965788,59.46448663,51.05810801,1.181194917,1
1.798214923,5.928755481,104.5285329,0,0.128206722,27.84247553,0.65780983,30.79965788,59.46448663,51.05810801,1.181194917,1
1.872891068,6.800773676,111.3293066,3.470036084,0.063770005,24.5682404,0.713422128,30.79965788,59.46448663,51.05810801,1.181194917,1
2.024907379,8.258986402,119.588293,4.547034311,0.190541642,24.36705791,0.765873899,30.79965788,59.46448663,51.05810801,1.181194917,1
2.148190614,10.60354872,130.1918417,15.77127143,0.052017882,23.25480794,0.871203221,30.79965788,59.46448663,51.05810801,1.181194917,1
2.378359003,10.370206,140.5620477,0,0.121898695,25.65996818,0.939425737,30.79965788,59.46448663,51.05810801,1.181194917,1
2.493864148,7.511686391,148.0737341,2.19361644,0.346325607,24.40576485,0.967791298,30.79965788,59.46448663,51.05810801,1.181194917,1
2.628748549,7.482167895,155.555902,14.61536504,0.457323281,24.45193547,1.025195742,30.79965788,59.46448663,51.05810801,1.181194917,1
2.743269744,6.286987949,161.84289,2.615373906,0.008519349,24.81222299,1.059361005,30.79965788,59.46448663,51.05810801,1.181194917,1
2.838314814,5.463164788,167.3060547,0.770610539,0.208359271,26.10325612,1.118286021,30.79965788,59.46448663,51.05810801,1.181194917,1
2.925375237,6.053178443,173.3592332,1.195175225,0.368856499,23.87253889,1.140782272,30.79965788,59.46448663,51.05810801,1.181194917,1
3.040087429,7.223129395,180.5823626,0,0.014733891,23.45568382,1.168626683,30.79965788,59.46448663,51.05810801,1.181194917,1
3.166146217,8.513345477,189.0957081,2.158905594,0.116863478,25.86344837,1.225504835,30.79965788,59.46448663,51.05810801,1.181194917,1
3.323865612,8.194857687,197.2905657,2.248625823,0.03254649,18.9485502,1.295458217,30.79965788,59.46448663,51.05810801,1.181194917,1
3.43930814,5.768942074,203.0595078,1.157239121,0.105837614,23.79264365,1.355511104,30.79965788,59.46448663,51.05810801,1.181194917,1
3.516163681,4.815385242,207.8748931,11.30288959,0.524172918,22.697381,1.422593451,30.79965788,59.46448663,51.05810801,1.181194917,1
3.599820981,3.525313591,211.4002067,4.007061359,0.049525654,27.40651645,1.480069822,30.79965788,59.46448663,51.05810801,1.181194917,1
3.633674134,6.507415351,217.907622,1.038779576,0.116316332,24.11813447,1.533519744,30.79965788,59.46448663,51.05810801,1.181194917,1
3.816734826,7.680060345,225.5876824,7.643336008,0.310573041,23.87856777,1.573445878,30.79965788,59.46448663,51.05810801,1.181194917,1
3.889676145,6.63940027,232.2270826,28.96153376,0.078705767,24.90275503,1.639705914,30.79965788,59.46448663,51.05810801,1.181194917,1
4.038048168,7.865986976,240.0930696,0.925535397,0.043023416,23.80925514,1.710203499,30.79965788,59.46448663,51.05810801,1.181194917,1
4.151875711,6.870424032,246.9634936,0,0.206553043,24.19470368,1.758941185,30.79965788,59.46448663,51.05810801,1.181194917,1
4.267062303,6.279425933,253.2429196,0.943606165,0.099249938,25.19422082,1.806602664,30.79965788,59.46448663,51.05810801,1.181194917,1
4.361189909,4.642129854,257.8850494,10.5692971,0.160122967,24.15591913,1.888430781,30.79965788,59.46448663,51.05810801,1.181194917,1
4.421799965,3.365498566,261.250548,0,0.14226761,24.1415651,1.938022345,30.79965788,59.46448663,51.05810801,1.181194917,1
4.473373195,7.139894982,268.390443,8.001115959,0.020724574,22.97968465,1.989536062,30.79965788,59.46448663,51.05810801,1.181194917,1
4.659796464,8.763639701,277.1540827,39.60172781,0.563385621,22.69243252,2.049220581,30.79965788,59.46448663,51.05810801,1.181194917,1
4.765494518,7.858843238,285.0129259,15.53940845,0.116273612,25.1212738,2.097264455,30.79965788,59.46448663,51.05810801,1.181194917,1
4.921757905,9.765262026,294.7781879,0.818534658,0.061915211,25.61320102,2.130857649,30.79965788,59.46448663,51.05810801,1.181194917,1
5.091003252,7.461090011,302.2392779,7.33962114,0.113214536,22.14368671,2.188416961,30.79965788,59.46448663,51.05810801,1.181194917,1
5.170460906,6.018988254,308.2582662,21.51854182,0.062859965,26.51988283,2.23764186,30.79965788,59.46448663,51.05810801,1.181194917,1
5.291636194,6.702774812,314.961041,18.2992692,0.121834944,26.52809528,2.324486855,30.79965788,59.46448663,51.05810801,1.181194917,1
5.393886733,4.331695459,319.2927365,0,0.169242741,26.94937828,2.390255826,30.79965788,59.46448663,51.05810801,1.181194917,1
5.436026043,3.985959332,323.2786958,20.63703957,0.017436922,25.59977817,2.428346181,30.79965788,59.46448663,51.05810801,1.181194917,1
5.526752044,6.603039922,329.8817357,44.15250046,0.436368614,26.2741642,2.492927385,30.79965788,59.46448663,51.05810801,1.181194917,1
5.656127373,6.132716003,336.0144517,8.361283419,0.018963906,29.37005169,2.549084702,30.79965788,59.46448663,51.05810801,1.181194917,1
5.731175911,4.764191324,340.778643,22.84253096,0.029984087,24.3969568,2.625273228,30.79965788,59.46448663,51.05810801,1.181194917,1
5.814933751,5.252684924,346.031328,6.266540802,0.538423611,22.908617,2.664784144,30.79965788,59.46448663,51.05810801,1.181194917,1
5.906265408,8.907243714,354.9385717,4.889014311,0.109006747,21.93188023,2.718557667,30.79965788,59.46448663,51.05810801,1.181194917,1
6.111841875,6.416220591,361.3547923,5.076996774,0.589709772,28.51134786,2.766575794,30.79965788,59.46448663,51.05810801,1.181194917,1
6.120139428,4.001391543,365.3561838,23.55450745,0.045941819,28.53757452,2.817745382,30.79965788,59.46448663,51.05810801,1.181194917,1
6.245221593,6.372456333,371.7286402,15.99020345,0.138504882,23.15080052,2.850041403,30.79965788,59.46448663,51.05810801,1.181194917,1
6.332554639,4.659009021,376.3876492,1.141070689,0.092862499,23.54535837,2.911559636,30.79965788,59.46448663,51.05810801,1.181194917,1
